id,date_occurred,time_of_day,time_of_day_recode,incident_type,incident_action,territorial_water_status,closest_coastal_state,closest_coastal_state_cow_code,latitude,longitude,location_precision,geolocation_source_imb,geolocation_source_imo,geolocation_source_asam,location_description,vessel_name,vessel_country,vessel_country_cow_code,vessel_status,violence_dummy,steaming_recode,incident_type_recode,incident_action_recode,,
,11/24/03,1:30:00 AM,4,Actual,Boarding,Guinea,Guinea,438,9.35,-13.8166667,1,1,,1,"Conakry, Guinea",Perseus,Malta,338,Anchored,1,2,1,2,,
,11/24/03,2:15:00 AM,4,Actual,Hijacked,Indonesia,Indonesia,850,-0.6578333,103.8015,1,1,,1,"15NM Off Muara Sabak, Jambi, Indonesia",Profit No. 8 and Sumber Jaya 8,Singapore,830,Steaming,1,1,1,1,,
,11/24/03,5:40:00 AM,4,Actual,Boarding,Indonesia,Indonesia,850,0.9483333,105.34,1,1,,1,"41NM Off Bintan Island, Indonesia",ACX Lilac,Panama,95,Steaming,1,1,1,2,,
,11/24/03,6:30:00 AM,1,Actual,Boarding,Indonesia,Indonesia,850,-1.3516667,117.0166667,1,1,,1,"14NM Off Balikpapan, Indonesia",Seafalcon,Marshall Islands,983,Anchored,1,2,1,2,,
,11/24/03,11:15:00 AM,1,Attempted,,Indonesia,Indonesia,850,-8.6,137.2333333,1,1,,1,"20NM off False Cape, Kolepon Island, Irian Jaya, Indonesia",Java Sea,Singapore,830,Steaming,0,1,0,-99,,
,11/25/03,10:50:00 PM,3,Actual,Boarding,Indonesia,Indonesia,850,-3.0166667,106.9666667,1,1,,0,"Selat Leplia Off Selat Gelasa, Indonesia",Pancaran Sinar,Singapore,830,Steaming,1,1,1,2,,
,11/27/03,,-99,Actual,Boarding,Nigeria,Nigeria,475,5.32,6.47,4,1,,0,"Niger Delta, Nigeria",,,,Steaming,1,1,1,2,,
,11/28/03,2:05:00 AM,4,Actual,Boarding,Nigeria,Nigeria,475,6.45,3.3766667,2,1,,1,"Lagos Anchorage, Nigeria",CEC Copenhagen,Bahamas,51,Anchored,1,2,1,2,,
,11/29/03,2:00:00 AM,4,Actual,Boarding,Venezuela,Venezuela,101,10.25,-64.6266667,2,1,,1,"Puerto La Cruz Anchorage, Venezuela",Rich Duchess,Bahamas,51,Anchored,1,2,1,2,,
,11/29/03,7:30:00 AM,1,Actual,Boarding,Colombia,Colombia,100,3.8666667,-77.0833333,1,1,,1,"Buenaventura Inner Road, Colombia",Pannon Sun,Hungary,310,Anchored,0,2,1,2,,
,12/1/03,3:30:00 AM,4,Attempted,,Indonesia,Indonesia,850,-1.25,116.7931667,2,1,,1,"Balikpapan anchorage, Indonesia",Donat,Liberia,450,Anchored,0,2,0,-99,,
,12/1/03,4:00:00 PM,2,Attempted,,Indonesia,Indonesia,850,4.83,98.5616667,1,1,,1,Northern Malacca Straits,Sea Panther,Belize,80,Steaming,1,1,0,-99,,
,12/3/03,9:00:00 AM,1,Actual,Boarding,Indonesia,Indonesia,850,-6.0886667,106.875,2,1,,1,"Tg. Priok Tanker Anchorage, Indonesia",Lyra Pioneer,Panama,95,Anchored,0,2,1,2,,
,12/6/03,1:30:00 AM,4,Actual,Boarding,Guyana,Guyana,110,6.8216667,-58.17,2,1,,1,"Georgetown, Guayana",Tradewind Sunrise ,Panama,95,Steaming,0,1,1,2,,
,12/8/03,12:25:00 AM,4,Attempted,,Indonesia,Indonesia,850,1.1833333,127.8666667,1,1,,1,"Molucca Sea, Indonesia",Asian Phoenix,Philippines,840,Steaming,0,1,0,-99,,
,12/11/03,3:15:00 AM,4,Attempted,,Indonesia,Indonesia,850,1.9716667,102.0783333,1,1,,1,Malacca Straits,Carnation,Malaysia,820,Steaming,0,1,0,-99,,
,12/11/03,11:00:00 PM,3,Attempted,,India,India,750,12.9166667,75.7931667,2,1,,1,"New Mangalore, India",Challenge Express,Panama,95,Anchored,0,2,0,-99,,
,12/16/03,4:30:00 AM,4,Attempted,,Australia,Australia,900,-9.3,133.25,1,1,,1,Indonesia,Sattar,Malta,338,Steaming,0,1,0,-99,,
,12/16/03,7:10:00 PM,3,Actual,Boarding,Bangladesh,Bangladesh,771,22.2116667,91.72,1,1,,1,"Chittagong Anchorage 'B', Bangladesh",Piran,St. Vincent and Grenadines,57,Anchored,1,2,1,2,,
,12/18/03,8:55:00 PM,3,Attempted,,Indonesia,Indonesia,850,1.2566667,104.0716667,1,1,,0,Singapore Straits,Sea Angel,St. Vincent and Grenadines,57,Steaming,0,1,0,-99,,
,12/20/03,6:20:00 AM,1,Attempted,,Indonesia,Indonesia,850,1.1333333,103.5,1,1,,1,"7NM NE Off Pulau Karimun Besar, Indonesia",Impala,Singapore,830,Steaming,0,1,0,-99,,
,12/21/03,4:00:00 AM,4,Actual,Boarding,Indonesia,Indonesia,850,-1.9016667,116.6133333,1,1,,1,"Apar Bay, Indonesia",Great Jade,Hong Kong,710,Anchored,1,2,1,2,,
,12/22/03,3:25:00 AM,4,Actual,Boarding,Indonesia,Indonesia,850,-1.0833333,117.2833333,1,1,,1,"Samarinda Anchorage, Indonesia",Amazon,Greece,350,Anchored,0,2,1,2,,
,12/24/03,3:57:00 AM,4,Actual,Boarding,Benin,Benin,434,6.3431667,2.4265,3,1,,1,"3.5 Miles South go Fairway Buoy, Cotonou Anchoragem Benin",Captain Panagiotis E.,St. Vincent and Grenadines,57,Anchored,1,2,1,2,,
,12/24/03,2:00:00 PM,2,Attempted,,Taiwan,Taiwan,713,20.9166667,119.7166667,1,1,,1,South China Sea,Bellona,Panama,95,Steaming,0,1,0,-99,,
,1/2/04,1:30:00 PM,2,Attempted,,Indonesia,Indonesia,850,1.071666667,103.6,1,1,,1,Singapore Straits,Difko Hanne,Norway,385,Steaming,0,1,0,-99,,
,1/2/04,Unspecified,-99,Actual,Boarded,Bangladesh,Bangladesh,771,22.17311,89.4182,4,1,,0,"Pashurtola Sundarbans, Bangladesh (Sundarban coordinates used)",NA,Bangladesh,771,Steaming,1,1,1,2,,
,1/4/04,10:30:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,-1.35,116.9666667,1,1,,1,"Balikpapan Outer Anchorage, Indonesia",Tamarugal,Panama,95,Anchored,0,2,1,2,,
,1/4/04,Unspecified,-99,Actual,Boarded,Bangladesh,Bangladesh,771,22.216667,91.8,4,1,,0,"Near Chittagong Port, Bangladesh ",NA,Bangladesh,771,Steaming,1,1,1,2,,
,1/5/04,10:40:00 AM,1,Actual,Boarded,Nigeria,Nigeria,475,3.891667,6.791667,4,1,,0,"Bonny River, Nigeria ",Falcon Tide,Vanuatu,935,Steaming,1,1,1,2,,
,1/5/04,Unspecified,-99,Actual,Hijacked,Malaysia,Malaysia,820,4.9173,99.2682,4,1,,0,Malacca Straits ,Cherry 201,Indonesia,850,Steaming,1,1,1,1,,
,1/9/04,Unspecified,-99,Actual,Boarded,Nigeria,Nigeria,475,5.5,5.7166667,4,1,,0,"Warri Delta Region, Nigeria ",NA,Nigeria,475,Steaming,1,1,1,2,,
,1/10/04,11:30:00 PM,3,Actual,Boarded,Peru (Peruvian point of view),Peru (Peruvian point of view),135,-12.20333333,-77.21666667,1,1,,1,"Callao Anchorage No.12, Peru",CAP Cortes,Liberia,450,Anchored,1,2,1,2,,
,1/10/04,Early Morning,4,Actual,Boarded,Indonesia,Indonesia,850,-5.5,105.1666667,2,1,,1,"Tarahan Coal Terminal. Indonesia (Used coordinates for Tarahan Port, which houses the coal terminal)",Pretty Lady,Malta,338,Berthed,0,3,1,2,,
,1/11/04,Unspecified,-99,Actual,Boarded,Bangladesh,Bangladesh,771,22.7017,90.3797,4,1,,0,"Char Abdani, Kitokhola Channel, Barisal, Bangladesh ",Darbar Sharif,Bangladesh,771,Steaming,1,1,1,2,,
,1/12/04,2:30:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-1.033333333,117.25,1,1,,0,Indonesia,Rosina Topic,Liberia,450,Anchored,1,2,1,2,,
,1/14/04,Unspecified,-99,Actual,Boarded,Cameroon,Cameroon,471,4.043166667,9.666666667,2,1,,0,"Douala Port, Cameroon (Used coordinates from other incidents)",Helena Oldendorff,Liberia,450,Berthed,1,3,1,2,,
,1/16/04,Unspecified,-99,Actual,Boarded,Vietnam,Vietnam,816,8.2434,104.1263,4,1,,0,"Vietnam's southern coast with Thailand, Vietnam ",NA,Vietnam,817,Steaming,1,1,1,2,,
,1/17/04,3:30:00 AM,4,Attempted,,Ghana,Ghana,452,5.625833333,0.007,2,1,,0,"Tema Anchorage, Ghana",Super League,Singapore,830,Anchored,0,2,0,-99,,
,1/17/04,9:00:00 PM,3,Actual,Boarded,Bangladesh,Bangladesh,771,22.16666667,91.76666667,2,1,,0,"Chittagong Alpha Anchorage, Bangladesh (Used coordinates from other incidents)",Panagia I,Malta,338,Anchored,1,2,1,2,,
,1/19/04,Unspecified,-99,Actual,Boarded,Bangladesh,Bangladesh,771,21.52316667,89.975,3,1,,1,"Baruar Bada, 45km S of Patharghata Coast, Bay of Bengal, Bangladesh (Measured 45km S of Patharghata)","Zikomoni, Matambuhuri, Shima, Vai Vai, Maer Doa, Ahsan, Joynab",Bangladesh,771,Anchored,1,2,1,2,,
,1/20/04,Unspecified,-99,Actual,Boarded,Myanmar,Myanmar,775,15.004,94.53,5,1,,0,Myanmar ,NA,Myanmar,775,Steaming,0,1,1,2,,
,1/22/04,12:30:00 AM,4,Actual,Boarded,Ghana,Ghana,452,5.625833333,0.007,3,1,,1,"0.7 miles from breakwater, Tema Port, Ghana (Coded as Tema Port)",Carmen Reefer,Belize,80,Anchored,0,2,1,2,,
,1/22/04,2:55:00 AM,4,Attempted,,Ghana,Ghana,452,5.625833333,0.007,2,1,,1,"Tema Anchorage, Ghana",Hachinohe Bay,Panama,95,Anchored,1,2,0,-99,,
,1/22/04,3:50:00 AM,4,Attempted,,Ghana,Ghana,452,5.625833333,0.007,2,1,,1,"Tema Anchorage, Ghana",Hachinohe Bay,Panama,95,Anchored,0,2,0,-99,,
,1/23/04,12:15:00 PM,2,Actual,Boarded,Indonesia,Indonesia,850,-1.183333333,116.7666667,1,1,,1,"Balikpapan Anchorage, Indonesia",Mallika Narce,Thailand,800,Anchored,1,2,1,2,,
,1/27/04,3:50:00 AM,4,Attempted,,Haiti,Haiti,41,18.56333333,-72.38166667,1,1,,1,"Anchorage D, Port au Prince, Haiti",Palucca,Antigua & Barbuda,58,Anchored,1,2,0,-99,,
,1/28/04,9:00:00 AM,1,Actual,Boarded,Venezuela,Venezuela,101,11.69833333,-62.655,1,1,,1,"Off Los Testigos, Venezuela",Joe's Dog,South Africa,560,Steaming,1,1,1,2,,
,1/28/04,3:15:00 PM,2,Actual,Boarded,Nigeria,Nigeria,475,4.693333333,7.158166667,2,1,,1,"Onne Port, Nigeria",Seabulk Dove,Liberia,450,Berthed,1,3,1,2,,
,1/29/04,1:35:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,1.176666667,103.4533333,1,1,,1,Singapore Straits,Cape Haralambos,Marshall Islands,983,Steaming,1,1,1,2,,
,1/29/04,1:35:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,1.136666667,103.4916667,1,1,,0,Singapore Straits,Border,Turkey,640,Steaming,1,1,1,2,,
,1/29/04,7:30:00 PM,3,Actual,Boarded,Bangladesh,Bangladesh,771,22.0257,90.5521,4,1,,0,"Bura Gouranga River, Dashmina Thana, Bangladesh ",NA,Bangladesh,771,Steaming,1,1,1,2,,
,1/29/04,10:30:00 PM,3,Actual,Boarded,Cote d'Ivoire,Cote d'Ivoire,437,5.293166667,-4,2,1,,0,"Inner Bay Anchorage Pos No.2, Abidjan, Ivory Coast",Eco Zara,Bahamas,31,Anchored,1,2,1,2,,
,1/30/04,3:30:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-1.391666667,117.1666667,1,1,,1,"23nm from Balikpapan, Indonesia",Grace Pioneer,Singapore,830,Steaming,1,1,1,2,,
,1/30/04,11:45:00 AM,1,Actual,Boarded,Yemen,Yemen,679,15.215,41.935,1,1,,1,Southern Red Sea,Algosaibi 21,Bahrain,692,Steaming,1,1,1,2,,
,1/30/04,3:30:00 PM,2,Attempted,,Indonesia,Indonesia,850,-2.033333333,108.55,1,1,,1,"S of Karang Ontario Lighthouse, Karimata Straits, Indonesia",Coral Essberger,Singapore,830,Steaming,1,1,0,-99,,
,1/31/04,4:50:00 AM,4,Actual,Boarded,Brazil,Brazil,140,-1.4015,-48.505,2,1,,0,"Berth No.5, Port Belem, Brazil (Used coordinates from other incidents)",Socofl Lake,Panama,95,Berthed,1,3,1,2,,
,1/31/04,Unspecified,-99,Actual,Hijacked,Vietnam,Vietnam,816,9.9475,105.0547,4,1,,0,"Off Kien Gieng Province, Vietnam ",NA,Vietnam,817,Steaming,1,1,1,1,,
,2/1/04,Unspecified,-99,Actual,Boarded,Nigeria,Nigeria,475,5.9075,5.669666667,2,1,,0,"Sapele, 40km N of Warri, Nigeria (This is an inland river port)",NA,Nigeria,475,Berthed,1,3,1,2,,
,2/2/04,11:00:00 AM,1,Actual,Boarded,Malaysia,Malaysia,820,5.3195,100.3259,4,1,,1,"Off Pulau Jerajak, Malacca Straits ",NA,Malaysia,820,Steaming,1,1,1,2,,
,2/3/04,3:30:00 AM,4,Actual,Boarded,Vietnam,Vietnam,816,20.84,107.1366667,1,1,,1,"Hongai Inner Anchorage, Vietnam",Temasek,Singapore,830,Anchored,1,2,1,2,,
,2/3/04,7:55:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,1.090333333,103.5671667,1,1,,1,"West of Phillip Channel, Singapore Straits",Pilion,Cayman Islands,-99,Steaming,0,1,1,2,,
,2/4/04,1:20:00 AM,4,Attempted,,Cote d'Ivoire,Cote d'Ivoire,437,5.293166667,-4,2,1,,0,"Abidjan Port, Ivory Coast",Sophie Schulte,Gibraltar,200,Berthed,0,3,0,-99,,
,2/4/04,3:50:00 PM,2,Attempted,,Indonesia,Indonesia,850,2.716666667,118.5666667,1,1,,1,"Celebes Sea, Indonesia",Marine Corona,Marshall Islands,983,Steaming,1,1,0,-99,,
,2/5/04,8:15:00 AM,1,Actual,Boarded,Brazil,Brazil,140,-1.4015,-48.505,1,1,,1,"Belem Inner Anchorage, Brazil",Grasmere,Singapore,830,Anchored,0,2,1,2,,
,2/6/04,2:10:00 AM,4,Actual,Boarded,Nigeria,Nigeria,475,6.305,3.338333333,1,1,,0,"Lagos Anchorage, Nigeria",Pactol River,Liberia,450,Anchored,1,2,1,2,,
,2/7/04,3:00:00 AM,4,Actual,Boarded,Bangladesh,Bangladesh,771,22.16666667,91.76666667,2,1,,1,"Chittagong Outer Anchorage, Bangladesh (Used coordinates from other incidents)",Star-4,Mongolia,712,Anchored,1,2,1,2,,
,2/8/04,1:00:00 PM,2,Attempted,,Philippines,Philippines,840,15.81666667,119.5333333,1,1,,0,"W of Luzon Island, South China Sea",Prabhu Daya,India,750,Steaming,1,1,0,-99,,
,2/9/04,12:00:00 AM,3,Actual,Hijacked,Indonesia,Indonesia,850,0.422333333,104.6983333,4,1,,1,"Between Lingga and Bintan Island, Indonesia (Reference point is halfway between the two islands)",Singsing Mariner & Kapuas 68,Indonesia,850,Steaming,1,1,1,1,,
,2/10/04,2:00:00 AM,4,Attempted,Fired Upon,Malaysia,Malaysia,820,4.616666667,99.46666667,1,1,,1,Northern Malacca Straits,Ocean Support,Honduras,91,Steaming,1,1,0,3,,
,2/10/04,Unspecified,-99,Actual,Hijacked,Indonesia,Indonesia,850,3.007333333,100.0365,4,1,,0,"Off Tg. Balai Asahan, near Belawan, Indonesia (Measured 20km E of Tanjung Balai)",KM Champion,Indonesia,850,Steaming,1,1,1,1,,
,2/11/04,9:30:00 AM,1,Actual,Boarded,Nigeria,Nigeria,475,5.5,5.7166667,4,1,,0,"Chanomi Creek, Rugged Point, Nigeria ",Baco-Liner 3,Liberia,450,Steaming,1,1,1,2,,
,2/12/04,7:44:00 AM,1,Attempted,,Nigeria,Nigeria,475,5.15,4.35,1,1,,1,"Off Lagos, Nigeria",Nerano,Malaysia,820,Steaming,1,1,0,-99,,
,2/15/04,4:25:00 AM,4,Attempted,,Indonesia,Indonesia,850,1.933333333,101.8333333,1,1,,1,"Dumai Outer Anchorage, Indonesia",North Challenge,Panama,95,Anchored,1,2,0,-99,,
,2/19/04,2:20:00 AM,4,Actual,Boarded,Venezuela,Venezuela,101,10.2428333,-64.59,2,1,,1,"Guanta Port, Venezuela",SCM Alexander,Antigua & Barbuda,58,Berthed,1,3,1,2,,
,2/19/04,8:05:00 PM,3,Actual,Boarded,Thailand,Thailand,800,7.6587,99.0297,4,1,,1,"Northern part of Kolanta, off PV Island, Thailand ",Okia,Thailand,800,Anchored,1,2,1,2,,
,2/23/04,2:30:00 AM,4,Actual,Boarded,Jamaica,Jamaica,51,18.57,-77.40333333,2,1,,1,"F Anchorage, Port au Prince, Haiti",Transfer,Cayman Islands,-99,Anchored,1,2,1,2,,
,2/24/04,2:05:00 AM,4,Attempted,Fired Upon,Indonesia,Indonesia,850,5.516666667,96.65,1,1,,1,Malacca Straits,Sindar Andalas,Indonesia,850,Steaming,1,1,0,3,,
,2/27/04,3:30:00 PM,2,Actual,Boarded,Yemen,Yemen,679,13.41666667,47.5,1,1,,1,Gulf of Aden,Notredame,Unspecified,-99,Steaming,1,1,1,2,,
,2/27/04,7:00:00 PM,3,Attempted,,Djibouti,Djibouti,522,12.183333,43.516667,4,1,,0,"Bab El Mandeb Traffic Separation Scheme, Southern Red Sea ",NA,Liberia,450,Steaming,0,1,0,-99,,
,2/28/04,10:15:00 PM,3,Actual,Boarded,Venezuela,Venezuela,101,10.71666667,-62.05666667,1,1,,1,"Punta Pargo, Venezuela",Myriad,France,220,Anchored,1,2,1,2,,
,2/29/04,6:25:00 AM,1,Attempted,,Pakistan,Pakistan,770,24.72666667,61.91666667,1,1,,1,North Arabian Sea,,,,Unspecified,,-99,0,-99,,
,2/29/04,11:00:00 PM,3,Actual,Boarded,Nigeria,Nigeria,475,6.305,3.338333333,2,1,,1,"Lagos Anchorage, Nigeria (Used coordinates from other incidents)",Dukhan,Qatar,694,Anchored,1,2,1,2,,
,3/1/04,11:15:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,-6.033333333,106.9,1,1,,1,"Jakarta Roads, Indonesia",Allipen,Liberia,450,Anchored,1,2,1,2,,
,3/2/04,2:15:00 AM,4,Attempted,,Bangladesh,Bangladesh,771,21.5625,91.59166667,1,1,,1,"E of Maiskhal Island, Chittagong, Bangladesh",Gulf Discovery,Panama,95,Steaming,0,1,0,-99,,
,3/3/04,4:00:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-6.02,106.9016667,2,1,,1,"Tanjung Priok Anchorage, Jakarta, Indonesia (Used coordinates from other incidents)",Cape Henry,Liberia,450,Anchored,0,2,1,2,,
,3/5/04,2:15:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-6.02,106.9016667,2,1,,0,"Tanjung Priok Port, Indonesia (Used coordinates from other incidents)",Iran Borhan,Iran,630,Berthed,1,3,1,2,,
,3/5/04,4:00:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,1.241666667,103.3716667,1,1,,0,Singapore Stratis,Aqua Perdana,Indonesia,850,Steaming,0,1,1,2,,
,3/5/04,2:30:00 PM,2,Attempted,,Indonesia,Indonesia,850,-1.8,108.0666667,1,1,,1,Indonesia,Lavendar Passage,Panama,95,Steaming,0,1,0,-99,,
,3/5/04,9:10:00 PM,3,Actual,Boarded,Colombia,Colombia,100,10.31933333,-75.5045,2,1,,1,"Mamonal Inner Harbor Anchorage, Colombia",Evrotas,Liberia,450,Anchored,1,2,1,2,,
,3/6/04,5:40:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-6.02,106.9016667,2,1,,1,"Tanjung Priok Port, Indonesia (Used coordinates from other incidents)",Iran Borhan,Iran,630,Berthed,1,3,1,2,,
,3/11/04,3:30:00 AM,4,Actual,Boarded,Venezuela,Venezuela,101,10.2428333,-64.59,2,1,,0,"Berth No.5, Port Guanta, Venezuela",MB Caribe,Liberia,450,Berthed,0,3,1,2,,
,3/13/04,4:20:00 PM,2,Attempted,Fired Upon,Indonesia,Indonesia,850,4.853333333,98.325,1,1,,1,Malacca Straits,Linda,Singapore,830,Steaming,1,1,0,3,,
,3/15/04,1:00:00 AM,4,Actual,Boarded,United Arab Emirates,United Arab Emirates,696,25.86883333,55.00666667,2,1,,0,"South of Mubarak Field, Island of Abu Musa, UAE",KU591,UAE,696,Anchored,1,2,1,2,,
,3/15/04,2:00:00 AM,4,Attempted,,Liberia,Liberia,450,6.3333333,-10.79033333,2,1,,0,"Monrovia Port, Liberia",Sophie Schulte,Gibraltar,200,Berthed,0,3,0,-99,,
,3/16/04,12:30:00 AM,4,Actual,Boarded,Malaysia,Malaysia,820,1.2355,103.5783333,1,1,,1,"West OPL Anchorage, Singapore Straits",An Hui,Singapore,830,Anchored,1,2,1,2,,
,3/16/04,2:00:00 AM,4,Attempted,,Liberia,Liberia,450,6.3333333,-10.79033333,2,1,,0,"Monrovia Port, Liberia",Sophie Schulte,Gibraltar,200,Berthed,0,3,0,-99,,
,3/17/04,2:10:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-2.308333333,140.6416667,1,1,,1,"Off Jayapura Irian Jaya, Indonesia",Yayasan Tujuh,Malaysia,820,Steaming,1,1,1,2,,
,3/17/04,2:40:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-6.02,106.9016667,1,1,,1,"Tanjung Priok Anchorage, Jakarta, Indonesia",Vijaudoot,India,750,Anchored,0,2,1,2,,
,3/21/04,12:30:00 AM,4,Actual,Boarded,Senegal,Senegal,433,14.676,-17.42466667,4,1,,1,"Off Dakar, Senegal (Coded as Dakar Port)",Philine Schulte,Isle of Man,200,Steaming,0,1,1,2,,
,3/22/04,Unspecified,-99,Actual,Hijacked,Bangladesh,Bangladesh,771,22.46666667,89.59333333,4,1,,0,"Rampat Upazila, Bagerhat, Bangladesh (Located coordinates for Port of Mongla)",NA,Bangladesh,771,Steaming,1,1,1,1,,
,3/23/04,1:30:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-4.033333333,106.6333333,1,1,,1,Indonesia,Gelora Jaya,Indonesia,850,Steaming,1,1,1,2,,
,3/23/04,10:13:00 AM,1,Actual,Boarded,Nigeria,Nigeria,475,5.556666667,5.406666667,1,1,,1,"Warri River, Nigeria",MCT Almak,Liberia,450,Steaming,1,1,1,2,,
,3/24/04,5:00:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,3.918333333,98.78166667,2,1,,0,"Berth 106, Belawan Port, Indonesia (Used coordinates from other incidents)",Isokaze,Panama,95,Berthed,1,3,1,2,,
,3/24/04,5:05:00 AM,4,Attempted,,Indonesia,Indonesia,850,-1.35,116.9666667,2,1,,1,"Balikpapan Anchorage, Indonesia (Used coordinates from other incidents)",Canna,Panama,95,Anchored,0,2,0,-99,,
,3/26/04,10:00:00 AM,1,Attempted,,Indonesia,Indonesia,850,-1.65,104.8333333,1,1,,1,"About 34m of Selat Berhala, Indonesia",Gelora Jaya,Indonesia,850,Steaming,0,1,0,-99,,
,3/26/04,Unspecified,-99,Actual,Boarded,Venezuela,Venezuela,101,9.972166667,-61.86883333,4,1,,1,"13m off Soldado Rock, Cedros, Trinidad and Tobago (Measured 20km SE of Soldado Rock into Columbus Channel)",NA,Trinidad & Tobago,52,Steaming,1,1,1,2,,
,3/27/04,10:40:00 AM,1,Attempted,Fired Upon,Indonesia,Indonesia,850,5.713333333,97.81666667,1,1,,1,Malacca Straits,Prairie Sky,Panama,95,Steaming,1,1,0,3,,
,3/28/04,12:48:00 AM,4,Attempted,,Malaysia,Malaysia,820,2.623333333,101.4616667,1,1,,1,Malacca Straits,Vega Leader,Panama,95,Steaming,0,1,0,-99,,
,3/28/04,1:00:00 AM,4,Actual,Boarded,Venezuela,Venezuela,101,10.9466,-63.8502,4,1,,1,"Porlamar, Margarita, Venezuela ",Dream Weaver III,Canada,20,Anchored,0,2,1,2,,
,3/28/04,7:00:00 PM,3,Attempted,,Malaysia,Malaysia,820,3.05,100.7833333,1,1,,1,"One Fathom Bank, Malacca Straits",Duden,Turkey,640,Steaming,1,1,0,-99,,
,3/29/04,3:30:00 AM,4,Attempted,,Nigeria,Nigeria,475,6.215,3.34,1,1,,1,"Lagos Anchorage, Nigeria",Genmar Harriet,Liberia,450,Anchored,0,2,0,-99,,
,3/30/04,9:20:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,-2.966666667,106.9716667,1,1,,1,"Selat Leplia, Indonesia",White Cattleya 10,Panama,95,Steaming,1,1,1,2,,
,4/2/04,3:30:00 AM,4,Actual,Boarded,Jamaica,Jamaica,51,17.85666667,-77.603,2,1,,1,"Port Kaiser Alumina Jetty, Jamaica",Turmoil,Singapore,830,Berthed,1,3,1,2,,
,4/2/04,6:50:00 AM,1,Actual,Boarded,India,India,750,8.1,76.71666667,1,1,,1,"Off Trivendram, SW coast of India",Sylvia Tide,Vanuatu,935,Steaming,1,1,1,2,,
,4/5/04,4:00:00 AM,4,Actual,Boarded,India,India,750,8.205,76.77333333,1,1,,1,"20nm from Trivendram Aero Light, India",Spic Emerald,India,750,Steaming,0,1,1,2,,
,4/5/04,3:00:00 PM,2,Actual,Boarded,Costa Rica,Costa Rica,94,3.333333333,-84.73333333,1,1,,1,"Off Colombia, Pacific Ocean",Yumemaru,Japan,740,Steaming,1,1,1,2,,
,4/7/04,1:04:00 AM,4,Actual,Boarded,Nigeria,Nigeria,475,5.466666667,5.083333333,1,1,,1,"Escravos Anchorage, Nigeria",Ashabi,Nigeria,475,Anchored,1,2,1,2,,
,4/8/04,10:00:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,1.666666667,102.1666667,1,1,,1,Malacca Straits,Atalanta,Singapore,830,Steaming,1,1,1,2,,
,4/8/04,11:00:00 PM,3,Actual,Boarded,Indonesia,Indonesia,850,2.976666667,105.27,1,1,,1,"Off Anambas Island, South China Sea",Singapura Utara,Panama,95,Steaming,1,1,1,2,,
,4/8/04,Early Morning,4,Actual,Boarded,Indonesia,Indonesia,850,-1.35,116.9666667,2,1,,1,"Balikpapan Anchorage, Indonesia (Used coordinates from other incidents)",Agios Nikolaos III,Malta,338,Anchored,0,2,1,2,,
,4/9/04,12:40:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,3.008333333,105.1083333,1,1,,1,"Off Anambas Island, South China Sea",Kashima Maru,Japan,740,Steaming,1,1,1,2,,
,4/9/04,7:45:00 PM,3,Attempted,,China,China,710,20.3,114.2333333,1,1,,1,South China Sea,Hermes,Panama,95,Steaming,0,1,0,-99,,
,4/11/04,7:00:00 PM,3,Actual,Boarded,Philippines,Philippines,840,6.1744,118.581,,1,,1,"In vicinity of Taganak Island, Sulu Sea, Philippines ",East Ocean 2 & Sarinto 1,Malaysia,820,Steaming,1,1,1,2,,
,4/14/04,12:42:00 AM,4,Attempted,,Cambodia,Cambodia,811,10.09166667,102.2416667,1,1,,0,"Gulf of Thailand, Thailand",ASR,Malta,338,Steaming,0,1,0,-99,,
,4/14/04,3:30:00 PM,2,,,China,China,710,21.46833333,108.335,1,1,,1,"Fang Cheng Roads, China",Norsul Vitoria,Brazil,140,Anchored,0,2,-99,-99,,
,4/15/04,6:00:00 AM,4,Actual,Boarded,Indonesia,Indonesia,850,-6.0333333,106.8833333,2,1,,0,"Tanjung Priok, Jakarta, Indonesia (Used coordinates from other incidents)",Christiana L,Greece,350,Berthed,0,3,1,2,,
,4/15/04,6:45:00 AM,1,Actual,Boarded,India,India,750,20.25833333,71.45166667,1,1,,1,West coast of India,Spic Emerald,India,750,Steaming,0,1,1,2,,
